Ticker,Type,Contract_Name,Last_Trade_Date,Strike,Last_Price,Bid,Ask,Change,Pct_Change,Volume,Open_Interest,Implied_Volatility,Ticker_Price,Avg_Price,Likely_Price,Profit_Pct,Flag
MT,Call,MT210319C00020000,2021-02-11 12:22PM EST,20.0,2.99,2.54,3.3,-0.01,-0.33%,2,1587,57.91%,22.82,2.92,2.92,0.12795793163891322,no
MT,Call,MT210319C00021000,2021-02-12 2:19PM EST,21.0,2.5,2.23,2.56,-0.1,-3.85%,11,549,56.20%,22.82,2.395,2.395,0.10495179666958808,no
MT,Call,MT210319C00022000,2021-02-12 3:21PM EST,22.0,1.87,1.77,1.87,-0.12,-6.03%,2,740,51.07%,22.82,1.82,1.82,0.07975460122699386,no
MT,Call,MT210319C00023000,2021-02-12 3:23PM EST,23.0,1.34,1.29,1.48,-0.13,-8.84%,9,1064,53.66%,22.82,1.385,1.34,0.05872042068361087,yes
MT,Call,MT210319C00024000,2021-02-12 2:59PM EST,24.0,0.97,0.94,1.01,-0.06,-5.83%,17,1609,53.17%,22.82,0.975,0.97,0.042506573181419816,no
MT,Call,MT210319C00025000,2021-02-12 3:09PM EST,25.0,0.68,0.66,0.75,0.0,-,299,6113,54.39%,22.82,0.7050000000000001,0.68,0.02979842243645925,no
MT,Call,MT210319C00026000,2021-02-12 3:11PM EST,26.0,0.47,0.45,0.5,-0.01,-2.08%,140,1285,54.20%,22.82,0.475,0.47,0.020595968448729185,no
MT,Call,MT210319C00027000,2021-02-12 3:00PM EST,27.0,0.34,0.32,0.35,-0.05,-12.82%,76,3599,55.27%,22.82,0.335,0.335,0.014680105170902713,no
MT,Call,MT210319C00028000,2021-02-12 3:38PM EST,28.0,0.22,0.23,0.25,-0.03,-12.00%,65,2328,56.64%,22.82,0.24,0.22,0.009640666082383871,no
MT,Call,MT210319C00029000,2021-02-12 2:59PM EST,29.0,0.19,0.12,0.2,-0.01,-5.00%,8,1345,56.84%,22.82,0.16,0.16,0.007011393514460999,no
MT,Call,MT210319C00030000,2021-02-12 3:58PM EST,30.0,0.14,0.13,0.15,0.01,+7.69%,205,11915,60.74%,22.82,0.14,0.14,0.006134969325153374,no
MT,Call,MT210319C00031000,2021-02-10 1:38PM EST,31.0,0.16,0.12,0.15,0.0,-,15,160,65.63%,22.82,0.135,0.135,0.005915863277826468,no
MT,Call,MT210319C00032000,2021-02-12 3:56PM EST,32.0,0.1,0.1,0.11,-0.05,-33.33%,2,60,66.99%,22.82,0.105,0.1,0.004382120946538125,no
MT,Call,MT210319C00035000,2021-02-12 3:17PM EST,35.0,0.07,0.05,0.07,0.0,-,494,3313,73.05%,22.82,0.06000000000000001,0.06000000000000001,0.002629272567922875,no
MT,Put,MT210319P00004000,2020-09-23 10:33AM EST,4.0,0.04,0.0,0.06,0.0,-,-,5,257.81%,22.82,0.03,0.03,0.0075,no
MT,Put,MT210319P00007000,2020-10-07 1:50PM EST,7.0,0.15,0.02,0.21,0.0,-,2,53,218.75%,22.82,0.115,0.115,0.016428571428571428,no
MT,Put,MT210319P00008000,2020-08-04 8:33AM EST,8.0,0.63,0.0,0.0,0.0,-,-,125,50.00%,22.82,0.0,0.0,0.0,no
MT,Put,MT210319P00009000,2020-12-21 3:56PM EST,9.0,0.1,0.0,0.05,0.0,-,20,456,137.50%,22.82,0.025,0.025,0.0027777777777777783,no
MT,Put,MT210319P00010000,2020-12-03 3:21PM EST,10.0,0.07,0.0,0.19,0.0,-,2,919,151.95%,22.82,0.095,0.07,0.007000000000000001,no
MT,Put,MT210319P00011000,2020-12-03 9:39AM EST,11.0,0.09,0.0,0.03,0.0,-,20,1032,103.13%,22.82,0.015,0.015,0.0013636363636363635,no
MT,Put,MT210319P00012000,2021-01-27 12:18PM EST,12.0,0.05,0.0,0.1,0.0,-,15,1373,108.59%,22.82,0.05,0.05,0.0041666666666666675,no
MT,Put,MT210319P00013000,2021-02-03 9:35AM EST,13.0,0.04,0.0,0.22,0.0,-,1,5340,111.33%,22.82,0.11,0.04,0.003076923076923077,no
MT,Put,MT210319P00014000,2020-12-17 9:30AM EST,14.0,0.23,0.01,0.27,0.0,-,5,517,103.91%,22.82,0.14,0.14,0.01,no
MT,Put,MT210319P00015000,2021-01-21 10:53AM EST,15.0,0.1,0.01,0.17,0.0,-,2,236,83.40%,22.82,0.09000000000000001,0.09000000000000001,0.006000000000000001,no
MT,Put,MT210319P00016000,2021-01-27 10:41AM EST,16.0,0.24,0.06,0.12,0.0,-,8,308,72.66%,22.82,0.09,0.09,0.005625,no
MT,Put,MT210319P00017000,2021-02-08 11:04AM EST,17.0,0.13,0.1,0.3,0.0,-,1,402,75.20%,22.82,0.2,0.13,0.007647058823529412,no
MT,Put,MT210319P00018000,2021-02-11 12:56PM EST,18.0,0.18,0.16,0.3,0.03,+20.00%,1,1123,66.21%,22.82,0.23,0.18,0.01,no
MT,Put,MT210319P00019000,2021-02-12 9:31AM EST,19.0,0.32,0.26,0.28,0.02,+6.67%,442,711,57.72%,22.82,0.27,0.27,0.014210526315789476,no
MT,Put,MT210319P00020000,2021-02-12 10:05AM EST,20.0,0.47,0.41,0.45,-0.01,-2.08%,137,1316,55.27%,22.82,0.43,0.43,0.0215,no
MT,Put,MT210319P00021000,2021-02-12 3:20PM EST,21.0,0.69,0.64,0.72,-0.06,-8.00%,20,1168,53.61%,22.82,0.6799999999999999,0.6799999999999999,0.03238095238095238,no
MT,Put,MT210319P00022000,2021-02-12 3:20PM EST,22.0,1.03,0.86,1.07,-0.08,-7.21%,128,315,53.76%,22.82,0.965,0.965,0.04386363636363637,yes
MT,Put,MT210319P00023000,2021-02-12 10:48AM EST,23.0,1.61,1.51,1.7,0.26,+19.26%,351,222,55.13%,22.82,1.605,1.605,0.06978260869565217,no
MT,Put,MT210319P00024000,2021-02-12 10:21AM EST,24.0,2.37,2.12,2.24,-0.76,-24.28%,4,819,54.10%,22.82,2.18,2.18,0.09083333333333334,no
MT,Put,MT210319P00025000,2021-02-04 3:59PM EST,25.0,3.71,2.82,2.94,0.0,-,10,406,54.20%,22.82,2.88,2.88,0.1152,no
MT,Put,MT210319P00026000,2021-02-09 10:11AM EST,26.0,3.66,3.6,3.75,0.0,-,4,120,55.08%,22.82,3.675,3.66,0.1407692307692308,no
MT,Put,MT210319P00030000,2020-12-30 11:00AM EST,30.0,6.9,8.3,9.2,0.0,-,30,65,135.11%,22.82,8.75,6.9,0.23,no
FNV,Call,FNV210319C00100000,2021-02-08 2:19PM EST,100.0,23.0,19.2,24.0,0.0,-,1,2,76.37%,121.16,21.6,21.6,0.17827665896335426,no
FNV,Call,FNV210319C00105000,2021-02-10 3:07PM EST,105.0,19.75,0.0,0.0,0.0,-,-,-,0.00%,121.16,0.0,0.0,0.0,no
FNV,Call,FNV210319C00115000,2021-02-12 2:22PM EST,115.0,9.15,8.0,9.2,-2.64,-22.39%,11,13,39.48%,121.16,8.6,8.6,0.07098052162429845,no
FNV,Call,FNV210319C00120000,2021-02-12 3:49PM EST,120.0,5.57,5.2,6.0,-1.89,-25.34%,14,170,37.35%,121.16,5.6,5.57,0.04597226807527237,no
FNV,Call,FNV210319C00125000,2021-02-12 2:22PM EST,125.0,3.81,3.4,3.9,-0.4,-9.50%,22,592,38.04%,121.16,3.65,3.65,0.03012545394519644,yes
FNV,Call,FNV210319C00130000,2021-02-12 3:52PM EST,130.0,2.1,2.0,2.4,-0.6,-22.22%,211,501,38.38%,121.16,2.2,2.1,0.017332452954770552,no
FNV,Call,FNV210319C00135000,2021-02-12 2:27PM EST,135.0,1.3,1.15,1.35,-0.23,-15.03%,58,500,38.05%,121.16,1.25,1.25,0.01031693628260152,no
FNV,Call,FNV210319C00140000,2021-02-12 3:17PM EST,140.0,0.75,0.7,0.95,-0.31,-29.25%,122,239,40.97%,121.16,0.825,0.75,0.006190161769560911,no
FNV,Call,FNV210319C00145000,2021-02-11 12:52PM EST,145.0,0.65,0.4,0.6,0.0,-,29,943,42.29%,121.16,0.5,0.5,0.004126774513040608,no
FNV,Call,FNV210319C00150000,2021-02-08 10:55AM EST,150.0,0.5,0.15,0.45,0.0,-,8,66,45.09%,121.16,0.3,0.3,0.0024760647078243643,no
FNV,Call,FNV210319C00155000,2021-02-12 11:12AM EST,155.0,0.3,0.2,0.4,-0.1,-25.00%,10,19,49.12%,121.16,0.30000000000000004,0.3,0.0024760647078243643,no
FNV,Put,FNV210319P00090000,2021-01-29 9:59AM EST,90.0,0.28,0.0,1.5,0.0,-,1,1,69.34%,121.16,0.75,0.28,0.0031111111111111114,no
FNV,Put,FNV210319P00095000,2021-01-29 9:30AM EST,95.0,0.35,0.0,2.25,0.0,-,1,2,65.92%,121.16,1.125,0.35,0.003684210526315789,no
FNV,Put,FNV210319P00100000,2021-02-05 2:28PM EST,100.0,0.55,0.25,0.4,0.0,-,1,18,42.29%,121.16,0.325,0.325,0.0032500000000000003,no
FNV,Put,FNV210319P00105000,2021-02-09 1:43PM EST,105.0,0.68,0.6,0.75,0.0,-,16,24,39.60%,121.16,0.675,0.675,0.006428571428571429,no
FNV,Put,FNV210319P00110000,2021-02-12 2:44PM EST,110.0,1.3,1.3,1.5,0.25,+23.81%,11,326,38.40%,121.16,1.4,1.3,0.011818181818181818,no
FNV,Put,FNV210319P00115000,2021-02-12 1:08PM EST,115.0,2.5,2.35,2.8,0.3,+13.64%,41,89,37.61%,121.16,2.575,2.5,0.021739130434782608,no
FNV,Put,FNV210319P00120000,2021-02-12 3:57PM EST,120.0,4.64,4.3,4.9,0.84,+22.11%,40,200,37.77%,121.16,4.6,4.6,0.03833333333333333,yes
FNV,Put,FNV210319P00125000,2021-02-12 2:39PM EST,125.0,7.29,7.2,7.8,0.99,+15.71%,3,68,38.46%,121.16,7.5,7.29,0.058320000000000004,no
FNV,Put,FNV210319P00130000,2021-02-12 3:02PM EST,130.0,11.25,10.7,11.4,1.6,+16.58%,21,29,39.66%,121.16,11.05,11.05,0.085,no
FNV,Put,FNV210319P00135000,2021-02-12 3:02PM EST,135.0,15.38,15.0,16.4,1.87,+13.84%,25,20,49.22%,121.16,15.7,15.38,0.11392592592592593,no
FNV,Put,FNV210319P00140000,2021-02-12 12:25PM EST,140.0,18.7,18.8,20.3,0.99,+5.59%,3,30,46.95%,121.16,19.55,18.7,0.13357142857142856,no
FNV,Put,FNV210319P00145000,2021-01-19 12:09AM EST,145.0,23.57,23.5,26.3,-0.24,-1.01%,5,5,64.58%,121.16,24.9,23.57,0.16255172413793104,no
VMC,Call,VMC210319C00120000,2021-02-03 9:55AM EST,120.0,33.48,44.0,46.0,0.0,-,1,4,62.31%,164.5,45.0,33.48,0.20352583586626136,no
VMC,Call,VMC210319C00130000,2021-02-05 9:51AM EST,130.0,24.4,32.3,35.1,0.0,-,10,10,50.88%,164.5,33.7,24.4,0.14832826747720365,no
VMC,Call,VMC210319C00135000,2021-02-02 12:24PM EST,135.0,20.3,28.2,31.5,0.0,-,1,0,61.44%,164.5,29.85,20.3,0.12340425531914892,no
VMC,Call,VMC210319C00140000,2021-02-08 12:55PM EST,140.0,18.55,23.4,27.1,0.0,-,1,47,58.55%,164.5,25.25,18.55,0.11276595744680852,no
VMC,Call,VMC210319C00145000,2021-02-12 12:13PM EST,145.0,19.3,20.3,21.0,2.03,+11.75%,3,43,40.86%,164.5,20.65,19.3,0.11732522796352585,no
VMC,Call,VMC210319C00150000,2021-02-11 11:24AM EST,150.0,14.1,16.0,17.2,0.0,-,5,24,42.09%,164.5,16.6,14.1,0.08571428571428573,no
VMC,Call,VMC210319C00155000,2021-02-12 2:13PM EST,155.0,11.9,12.6,14.3,1.2,+11.21%,1,24,45.65%,164.5,13.45,11.9,0.0723404255319149,no
VMC,Call,VMC210319C00160000,2021-02-12 3:28PM EST,160.0,9.25,9.4,10.0,1.25,+15.62%,42,122,38.75%,164.5,9.7,9.25,0.05623100303951368,no
VMC,Call,VMC210319C00165000,2021-02-12 3:12PM EST,165.0,7.1,7.0,7.3,1.16,+19.53%,13,74,38.21%,164.5,7.15,7.1,0.043161094224924014,yes
VMC,Call,VMC210319C00170000,2021-02-12 3:09PM EST,170.0,4.65,4.8,5.1,0.47,+11.24%,10,263,37.56%,164.5,4.949999999999998,4.65,0.028267477203647418,no
VMC,Call,VMC210319C00175000,2021-02-12 2:38PM EST,175.0,3.5,3.1,3.5,0.6,+20.69%,9,80,37.49%,164.5,3.3,3.3,0.020060790273556228,no
VMC,Call,VMC210319C00180000,2021-02-12 3:10PM EST,180.0,2.2,2.0,2.35,0.64,+41.03%,13,15,37.59%,164.5,2.175,2.175,0.013221884498480243,no
VMC,Call,VMC210319C00185000,2021-02-01 11:28AM EST,185.0,1.35,1.25,1.5,0.67,+98.53%,1,2,37.40%,164.5,1.375,1.35,0.008206686930091186,no
VMC,Call,VMC210319C00195000,2021-02-05 2:49PM EST,195.0,0.32,0.45,0.65,0.0,-,1,202,38.48%,164.5,0.55,0.32,0.0019452887537993921,no
VMC,Call,VMC210319C00200000,2021-02-11 10:29AM EST,200.0,0.38,0.2,0.6,0.0,-,2,6,41.99%,164.5,0.4,0.38,0.002310030395136778,no
VMC,Call,VMC210319C00240000,2021-01-19 11:30AM EST,240.0,0.2,0.0,0.25,0.0,-,-,3,54.98%,164.5,0.125,0.125,0.0007598784194528875,no
VMC,Put,VMC210319P00080000,2021-02-10 3:44PM EST,80.0,0.15,0.0,0.0,0.0,-,-,-,50.00%,164.5,0.0,0.0,0.0,no
VMC,Put,VMC210319P00100000,2021-02-01 9:30AM EST,100.0,0.25,0.0,0.25,0.0,-,-,1,74.02%,164.5,0.125,0.125,0.00125,no
VMC,Put,VMC210319P00110000,2021-02-04 2:38PM EST,110.0,0.15,0.0,0.3,0.0,-,5,15,62.79%,164.5,0.15,0.15,0.0013636363636363635,no
VMC,Put,VMC210319P00115000,2021-01-27 9:53AM EST,115.0,1.0,0.05,0.35,0.0,-,1,1,59.18%,164.5,0.2,0.2,0.0017391304347826085,no
VMC,Put,VMC210319P00120000,2021-02-11 1:22PM EST,120.0,0.28,0.1,0.5,0.0,-,4,22,56.69%,164.5,0.3,0.28,0.0023333333333333327,no
VMC,Put,VMC210319P00125000,2021-02-03 10:59AM EST,125.0,1.05,0.2,0.65,0.0,-,20,31,53.76%,164.5,0.425,0.425,0.0034,no
VMC,Put,VMC210319P00130000,2021-02-12 3:56PM EST,130.0,0.44,0.25,0.55,-0.24,-35.29%,61,78,49.95%,164.5,0.4,0.4,0.003076923076923077,no
VMC,Put,VMC210319P00135000,2021-02-12 11:11AM EST,135.0,0.84,0.55,0.75,-0.27,-24.32%,10,36,46.66%,164.5,0.65,0.65,0.004814814814814815,no
VMC,Put,VMC210319P00140000,2021-02-12 3:09PM EST,140.0,1.15,0.95,1.15,-0.44,-27.67%,9,36,44.78%,164.5,1.0499999999999998,1.0499999999999998,0.007499999999999999,no
VMC,Put,VMC210319P00145000,2021-02-12 3:57PM EST,145.0,1.7,1.55,1.65,-0.61,-26.41%,15,80,42.21%,164.5,1.6,1.6,0.01103448275862069,no
VMC,Put,VMC210319P00150000,2021-02-12 3:43PM EST,150.0,2.42,2.35,2.75,-1.36,-35.98%,12,38,42.43%,164.5,2.55,2.42,0.016133333333333333,no
VMC,Put,VMC210319P00155000,2021-02-12 3:56PM EST,155.0,3.87,3.7,4.3,-1.7,-30.52%,10,22,42.77%,164.5,4.0,3.87,0.024967741935483876,no
VMC,Put,VMC210319P00160000,2021-02-12 2:53PM EST,160.0,6.42,5.6,5.8,-1.72,-21.13%,13,13,40.34%,164.5,5.699999999999998,5.699999999999998,0.035625,yes
VMC,Put,VMC210319P00165000,2021-02-12 3:28PM EST,165.0,8.34,7.8,8.1,-7.86,-48.52%,1,4,39.73%,164.5,7.949999999999998,7.949999999999998,0.04818181818181818,no
VMC,Put,VMC210319P00170000,2021-01-19 12:10AM EST,170.0,14.52,10.7,11.0,0.0,-,-,1,39.65%,164.5,10.85,10.85,0.06382352941176471,no
WPM,Call,WPM210319C00020000,2021-01-14 3:03PM EST,20.0,21.1,19.65,22.15,0.0,-,10,4,179.59%,40.21,20.9,20.9,0.5197712011937329,no
WPM,Call,WPM210319C00025000,2021-02-09 10:03AM EST,25.0,16.75,14.7,16.15,0.0,-,1,4,98.63%,40.21,15.425,15.425,0.3836110420293459,no
WPM,Call,WPM210319C00030000,2021-02-12 10:20AM EST,30.0,9.8,9.75,11.3,-1.4,-12.50%,2,44,72.66%,40.21,10.525,9.8,0.24372046754538676,no
WPM,Call,WPM210319C00035000,2021-02-12 3:34PM EST,35.0,5.5,5.55,5.95,-0.75,-12.00%,71,411,56.45%,40.21,5.75,5.5,0.13678189505098234,no
WPM,Call,WPM210319C00039000,2021-02-12 3:26PM EST,39.0,2.92,2.97,3.2,0.03,+1.04%,45,342,51.25%,40.21,3.085,2.92,0.07261875155433971,no
WPM,Call,WPM210319C00040000,2021-02-12 3:57PM EST,40.0,2.53,2.42,2.68,0.13,+5.42%,33,731,50.83%,40.21,2.55,2.53,0.06291967172345188,no
WPM,Call,WPM210319C00041000,2021-02-12 3:25PM EST,41.0,1.98,1.96,2.27,-0.37,-15.74%,56,349,51.17%,40.21,2.115,1.98,0.04924148221835365,yes
WPM,Call,WPM210319C00042000,2021-02-12 2:36PM EST,42.0,1.58,1.61,1.84,-0.03,-1.86%,15,1941,51.17%,40.21,1.725,1.58,0.03929370803282765,no
WPM,Call,WPM210319C00043000,2021-02-12 2:11PM EST,43.0,1.35,1.27,1.51,0.0,-,16,738,51.07%,40.21,1.39,1.35,0.033573737876150214,no
WPM,Call,WPM210319C00044000,2021-02-12 1:40PM EST,44.0,1.2,1.07,1.23,-0.29,-19.46%,30,321,51.95%,40.21,1.15,1.15,0.02859985078338722,no
WPM,Call,WPM210319C00045000,2021-02-12 3:23PM EST,45.0,0.96,0.88,1.0,0.04,+4.35%,49,1855,52.59%,40.21,0.94,0.94,0.023377269335986068,no
WPM,Call,WPM210319C00046000,2021-02-12 2:08PM EST,46.0,0.74,0.68,0.87,-0.01,-1.33%,28,758,53.42%,40.21,0.775,0.74,0.01840338224322308,no
WPM,Call,WPM210319C00047000,2021-02-12 3:59PM EST,47.0,0.66,0.6,0.71,0.02,+3.13%,7,188,54.69%,40.21,0.655,0.655,0.01628948022879881,no
WPM,Call,WPM210319C00048000,2021-02-12 1:07PM EST,48.0,0.66,0.48,0.7,0.11,+20.00%,12,691,57.08%,40.21,0.59,0.59,0.014672966923650832,no
WPM,Call,WPM210319C00049000,2021-02-12 2:15PM EST,49.0,0.48,0.43,0.55,-0.04,-7.69%,10,165,57.81%,40.21,0.49,0.48,0.011937329022631185,no
WPM,Call,WPM210319C00050000,2021-02-12 2:57PM EST,50.0,0.4,0.33,0.46,-0.12,-23.08%,36,3447,58.01%,40.21,0.395,0.395,0.009823427008206912,no
WPM,Call,WPM210319C00055000,2021-02-12 2:00PM EST,55.0,0.25,0.13,0.24,-0.1,-28.57%,94,3333,63.28%,40.21,0.185,0.185,0.00460084556080577,no
WPM,Call,WPM210319C00060000,2021-02-09 2:03PM EST,60.0,0.22,0.11,0.21,0.0,-,11,1773,74.41%,40.21,0.16,0.16,0.0039791096742103965,no
WPM,Call,WPM210319C00065000,2021-02-08 10:03AM EST,65.0,0.11,0.0,0.2,0.0,-,2,2137,79.30%,40.21,0.1,0.1,0.002486943546381497,no
WPM,Call,WPM210319C00070000,2021-02-03 2:18PM EST,70.0,0.15,0.0,0.15,0.0,-,4,857,85.55%,40.21,0.075,0.075,0.0018652076597861227,no
WPM,Call,WPM210319C00075000,2021-02-04 3:02PM EST,75.0,0.05,0.0,0.74,0.0,-,3,262,122.36%,40.21,0.37,0.05,0.0012434717731907485,no
WPM,Call,WPM210319C00080000,2021-02-03 9:32AM EST,80.0,0.22,0.0,0.08,0.0,-,10,935,94.53%,40.21,0.04,0.04,0.0009947774185525991,no
WPM,Call,WPM210319C00085000,2021-02-02 10:06AM EST,85.0,0.25,0.0,0.25,0.0,-,120,883,117.58%,40.21,0.125,0.125,0.0031086794329768714,no
WPM,Put,WPM210319P00020000,2021-02-01 11:06AM EST,20.0,0.27,0.0,0.14,0.0,-,10,20,113.28%,40.21,0.07,0.07,0.0035000000000000005,no
WPM,Put,WPM210319P00025000,2021-02-08 10:22AM EST,25.0,0.08,0.0,0.59,0.0,-,1,42,105.66%,40.21,0.295,0.08,0.0032,no
WPM,Put,WPM210319P00030000,2021-02-12 1:03PM EST,30.0,0.14,0.1,0.19,-0.24,-63.16%,5,263,60.74%,40.21,0.14500000000000002,0.14,0.004666666666666667,no
WPM,Put,WPM210319P00035000,2021-02-12 1:03PM EST,35.0,0.56,0.59,0.64,-0.11,-16.42%,11,716,52.44%,40.21,0.615,0.56,0.016,no
WPM,Put,WPM210319P00039000,2021-02-12 3:21PM EST,39.0,1.92,1.77,1.91,-0.04,-2.04%,19,1427,50.49%,40.21,1.84,1.84,0.04717948717948717,no
WPM,Put,WPM210319P00040000,2021-02-12 2:55PM EST,40.0,2.41,2.25,2.41,-0.18,-6.95%,6,668,50.64%,40.21,2.33,2.33,0.05825,yes
WPM,Put,WPM210319P00041000,2021-02-12 3:39PM EST,41.0,2.95,2.72,2.94,0.36,+13.90%,82,1623,51.90%,40.21,2.83,2.83,0.06902439024390243,no
WPM,Put,WPM210319P00042000,2021-02-10 12:49PM EST,42.0,3.1,3.4,3.7,0.0,-,3,396,51.90%,40.21,3.55,3.1,0.07380952380952381,no
WPM,Put,WPM210319P00043000,2021-02-12 9:30AM EST,43.0,4.45,4.05,4.45,0.55,+14.10%,8,226,52.64%,40.21,4.25,4.25,0.09883720930232558,no
WPM,Put,WPM210319P00044000,2021-02-08 9:30AM EST,44.0,4.4,4.7,5.3,0.0,-,2,1161,53.37%,40.21,5.0,4.4,0.1,no
WPM,Put,WPM210319P00045000,2021-02-12 1:10PM EST,45.0,5.7,5.55,5.75,-0.31,-5.16%,29,1002,50.54%,40.21,5.65,5.65,0.12555555555555556,no
WPM,Put,WPM210319P00046000,2021-02-09 1:56PM EST,46.0,6.05,6.25,7.05,0.0,-,5,191,55.71%,40.21,6.65,6.05,0.13152173913043474,no
WPM,Put,WPM210319P00047000,2021-02-05 3:16PM EST,47.0,7.35,7.15,7.95,0.0,-,1,87,57.81%,40.21,7.550000000000002,7.35,0.15638297872340426,no
WPM,Put,WPM210319P00048000,2021-02-09 10:09AM EST,48.0,7.0,7.9,9.25,0.0,-,2,77,63.09%,40.21,8.575,7.0,0.14583333333333334,no
WPM,Put,WPM210319P00049000,2021-02-12 3:50PM EST,49.0,9.6,8.95,9.55,0.62,+6.90%,30,93,56.74%,40.21,9.25,9.25,0.1887755102040816,no
WPM,Put,WPM210319P00050000,2021-02-12 11:46AM EST,50.0,9.8,9.9,10.65,-0.1,-1.01%,20,1362,61.52%,40.21,10.275,9.8,0.196,no
WPM,Put,WPM210319P00055000,2021-02-10 10:11AM EST,55.0,13.67,13.4,17.15,0.0,-,1,131,78.96%,40.21,15.275,13.67,0.2485454545454545,no
WPM,Put,WPM210319P00060000,2021-02-12 11:55AM EST,60.0,19.75,18.1,21.95,-2.25,-10.23%,10,88,80.08%,40.21,20.025,19.75,0.32916666666666666,no
WPM,Put,WPM210319P00065000,2021-02-08 3:54PM EST,65.0,23.67,24.35,25.55,0.0,-,4,24,85.94%,40.21,24.950000000000006,23.67,0.36415384615384616,no
WPM,Put,WPM210319P00075000,2020-08-03 12:08PM EST,75.0,24.62,21.55,25.6,0.0,-,1,1,0.00%,40.21,23.575000000000006,23.575000000000006,0.3143333333333333,no
MLM,Call,MLM210319C00220000,2021-02-01 11:26AM EST,220.0,72.8,109.9,114.0,0.0,-,1,1,79.00%,330.83,111.95,72.8,0.2200525949883626,no
MLM,Call,MLM210319C00260000,2021-01-28 3:26PM EST,260.0,34.68,70.7,73.7,0.0,-,2,3,53.33%,330.83,72.2,34.68,0.10482725266753318,no
MLM,Call,MLM210319C00270000,2021-01-21 3:22PM EST,270.0,43.2,60.9,64.1,0.0,-,5,0,58.74%,330.83,62.5,43.2,0.13058066076232508,no
MLM,Call,MLM210319C00290000,2021-02-12 12:01PM EST,290.0,40.0,43.0,45.6,20.4,+104.08%,2,12,49.57%,330.83,44.3,40.0,0.12090801922437508,no
MLM,Call,MLM210319C00300000,2021-02-12 3:42PM EST,300.0,35.0,33.7,37.1,16.0,+84.21%,4,39,46.43%,330.83,35.40000000000001,35.0,0.10579451682132818,no
MLM,Call,MLM210319C00310000,2021-02-11 3:32PM EST,310.0,26.75,25.3,28.7,8.35,+45.38%,1,65,42.18%,330.83,27.0,26.75,0.08085723785630082,no
MLM,Call,MLM210319C00320000,2021-02-12 1:42PM EST,320.0,18.0,19.0,21.1,4.2,+30.43%,16,45,38.63%,330.83,20.05,18.0,0.054408608650968776,no
MLM,Call,MLM210319C00330000,2021-02-12 3:32PM EST,330.0,14.5,13.3,15.5,5.8,+66.67%,14,34,38.07%,330.83,14.4,14.4,0.04352688692077503,no
MLM,Call,MLM210319C00340000,2021-02-12 3:26PM EST,340.0,9.42,8.7,10.8,3.59,+61.58%,7,234,37.15%,330.83,9.75,9.42,0.028473838527340325,yes
MLM,Call,MLM210319C00350000,2021-02-12 12:40PM EST,350.0,5.59,6.3,7.2,2.49,+80.32%,4,17,36.41%,330.83,6.75,5.59,0.016896895686606416,no
MLM,Call,MLM210319C00360000,2021-02-12 11:20AM EST,360.0,3.0,3.0,6.0,0.91,+43.54%,8,11,40.31%,330.83,4.5,3.0,0.00906810144182813,no
MLM,Call,MLM210319C00370000,2021-02-12 3:09PM EST,370.0,2.6,2.6,4.3,0.91,+53.85%,41,6,41.12%,330.83,3.45,2.6,0.00785902124958438,no
MLM,Call,MLM210319C00380000,2021-02-12 1:13PM EST,380.0,1.35,1.55,2.85,0.19,+16.38%,58,1,40.97%,330.83,2.2,1.35,0.00408064564882266,no
MLM,Put,MLM210319P00145000,2021-02-10 12:27PM EST,145.0,0.15,0.0,0.0,0.0,-,-,-,50.00%,330.83,0.0,0.0,0.0,no
MLM,Put,MLM210319P00220000,2021-02-05 2:26PM EST,220.0,0.52,0.0,2.45,0.0,-,1,1,80.44%,330.83,1.225,0.52,0.002363636363636364,no
MLM,Put,MLM210319P00230000,2021-02-09 2:20PM EST,230.0,0.73,0.05,2.6,0.0,-,1,1,74.17%,330.83,1.325,0.73,0.003173913043478261,no
MLM,Put,MLM210319P00240000,2021-02-12 3:09PM EST,240.0,0.61,0.0,1.6,-0.11,-15.28%,1,7,60.55%,330.83,0.8,0.61,0.0025416666666666665,no
MLM,Put,MLM210319P00250000,2021-02-12 2:40PM EST,250.0,0.74,0.4,1.0,-0.44,-37.29%,6,19,52.66%,330.83,0.7,0.7,0.0028,no
MLM,Put,MLM210319P00260000,2021-02-12 2:40PM EST,260.0,1.04,0.15,1.15,-0.91,-46.67%,6,28,51.33%,330.83,0.6499999999999999,0.6499999999999999,0.0025,no
MLM,Put,MLM210319P00270000,2021-02-12 2:49PM EST,270.0,1.45,1.15,1.35,-1.0,-40.82%,2,31,46.44%,330.83,1.25,1.25,0.0046296296296296285,no
MLM,Put,MLM210319P00280000,2021-02-12 3:10PM EST,280.0,2.0,1.75,2.0,-0.85,-29.82%,1,27,44.07%,330.83,1.875,1.875,0.006696428571428571,no
MLM,Put,MLM210319P00290000,2021-02-12 11:26AM EST,290.0,3.63,2.65,3.2,-0.97,-21.09%,1,416,42.93%,330.83,2.925,2.925,0.010086206896551724,no
MLM,Put,MLM210319P00300000,2021-02-10 1:53PM EST,300.0,8.0,4.0,5.8,0.0,-,13,175,44.83%,330.83,4.9,4.9,0.01633333333333334,no
